,listing_id,date,available,price
1174463,3415033,2017-09-05,t,$150.00
1174464,3415033,2017-09-04,t,$150.00
1174465,3415033,2017-09-03,t,$150.00
1174466,3415033,2017-09-02,t,$325.00
1174467,3415033,2017-09-01,t,$325.00
1174816,5004278,2017-09-05,t,$175.00
1174817,5004278,2017-09-04,t,$175.00
1174818,5004278,2017-09-03,t,$175.00
1174819,5004278,2017-09-02,t,$175.00
1174820,5004278,2017-09-01,t,$175.00
1175221,2135075,2017-09-05,t,$199.00
1175222,2135075,2017-09-04,t,$199.00
1175223,2135075,2017-09-03,t,$199.00
1175224,2135075,2017-09-02,t,$199.00
1175225,2135075,2017-09-01,t,$199.00
1175300,646087,2017-09-05,f,
1175301,646087,2017-09-04,f,
1175302,646087,2017-09-03,f,
1175303,646087,2017-09-02,f,
1175304,646087,2017-09-01,f,
1175665,2022303,2017-09-05,t,$250.00
1175666,2022303,2017-09-04,t,$250.00
1175667,2022303,2017-09-03,t,$250.00
1175668,2022303,2017-09-02,t,$250.00
1175669,2022303,2017-09-01,t,$250.00
1176030,13190410,2017-09-05,f,
1176031,13190410,2017-09-04,f,
1176032,13190410,2017-09-03,f,
1176033,13190410,2017-09-02,f,
1176034,13190410,2017-09-01,f,
1176395,13671334,2017-09-05,t,$150.00
1176396,13671334,2017-09-04,t,$150.00
1176397,13671334,2017-09-03,t,$150.00
1176398,13671334,2017-09-02,t,$150.00
1176399,13671334,2017-09-01,t,$150.00
1176760,4627334,2017-09-05,f,
1176761,4627334,2017-09-04,f,
1176762,4627334,2017-09-03,f,
1176763,4627334,2017-09-02,f,
1176764,4627334,2017-09-01,f,
1177125,7330494,2017-09-05,t,$180.00
1177126,7330494,2017-09-04,t,$180.00
1177127,7330494,2017-09-03,t,$180.00
1177128,7330494,2017-09-02,t,$190.00
1177129,7330494,2017-09-01,t,$190.00
1177490,4151979,2017-09-05,t,$500.00
1177491,4151979,2017-09-04,t,$500.00
1177492,4151979,2017-09-03,t,$500.00
1177493,4151979,2017-09-02,t,$500.00
1177494,4151979,2017-09-01,t,$500.00
1177855,7003280,2017-09-05,t,$385.00
1177856,7003280,2017-09-04,t,$338.00
1177857,7003280,2017-09-03,t,$377.00
1177858,7003280,2017-09-02,t,$291.00
1177859,7003280,2017-09-01,t,$438.00
1178220,9460898,2017-09-05,t,$317.00
1178221,9460898,2017-09-04,t,$277.00
1178222,9460898,2017-09-03,t,$311.00
1178223,9460898,2017-09-02,t,$239.00
1178224,9460898,2017-09-01,t,$361.00
1178585,13752754,2017-09-05,f,
1178586,13752754,2017-09-04,f,
1178587,13752754,2017-09-03,f,
1178588,13752754,2017-09-02,f,
1178589,13752754,2017-09-01,f,
1178950,5380160,2017-09-05,t,$320.00
1178951,5380160,2017-09-04,t,$320.00
1178952,5380160,2017-09-03,t,$320.00
1178953,5380160,2017-09-02,t,$320.00
1178954,5380160,2017-09-01,t,$320.00
1179569,2021489,2017-09-05,t,$200.00
1179570,2021489,2017-09-04,t,$200.00
1179571,2021489,2017-09-03,t,$200.00
1179572,2021489,2017-09-02,t,$200.00
1179573,2021489,2017-09-01,t,$200.00
1179872,2021483,2017-09-05,t,$500.00
1179873,2021483,2017-09-04,t,$500.00
1179874,2021483,2017-09-03,t,$500.00
1179875,2021483,2017-09-02,t,$500.00
1179876,2021483,2017-09-01,t,$500.00
1180045,13605196,2017-09-05,t,$134.00
1180046,13605196,2017-09-04,t,$134.00
1180047,13605196,2017-09-03,t,$141.00
1180048,13605196,2017-09-02,t,$138.00
1180049,13605196,2017-09-01,t,$143.00
1180410,13555596,2017-09-05,f,
1180629,13555596,2017-09-04,f,
1180630,13555596,2017-09-03,f,
1180631,13555596,2017-09-02,f,
1180632,13555596,2017-09-01,f,
1180957,257588,2017-09-05,t,$200.00
1180958,257588,2017-09-04,t,$200.00
1180959,257588,2017-09-03,t,$200.00
1180960,257588,2017-09-02,t,$200.00
1180961,257588,2017-09-01,t,$200.00
1181140,13638077,2017-09-05,t,$130.00
1181141,13638077,2017-09-04,t,$130.00
1181142,13638077,2017-09-03,t,$130.00
1181143,13638077,2017-09-02,t,$130.00
1181144,13638077,2017-09-01,t,$130.00
1181505,11295065,2017-09-05,f,
1181506,11295065,2017-09-04,f,
1181507,11295065,2017-09-03,f,
1181508,11295065,2017-09-02,f,
1181509,11295065,2017-09-01,f,
1181870,6543678,2017-09-05,f,
1181871,6543678,2017-09-04,f,
1181872,6543678,2017-09-03,f,
1181873,6543678,2017-09-02,f,
1181874,6543678,2017-09-01,f,
1182417,6347026,2017-09-05,t,$155.00
1182418,6347026,2017-09-04,t,$155.00
1182419,6347026,2017-09-03,t,$155.00
1182420,6347026,2017-09-02,t,$155.00
1182421,6347026,2017-09-01,t,$155.00
1182600,12835086,2017-09-05,t,$120.00
1182601,12835086,2017-09-04,t,$120.00
1182602,12835086,2017-09-03,t,$120.00
1182603,12835086,2017-09-02,t,$120.00
1182604,12835086,2017-09-01,t,$120.00
1183134,9508099,2017-09-05,t,$230.00
1183135,9508099,2017-09-04,t,$230.00
1183136,9508099,2017-09-03,t,$230.00
1183137,9508099,2017-09-02,t,$230.00
1183138,9508099,2017-09-01,t,$230.00
1183330,13866156,2017-09-05,f,
1183331,13866156,2017-09-04,f,
1183332,13866156,2017-09-03,f,
1183333,13866156,2017-09-02,f,
1183334,13866156,2017-09-01,f,
1183695,6640662,2017-09-05,f,
1183696,6640662,2017-09-04,f,
1183697,6640662,2017-09-03,f,
1183698,6640662,2017-09-02,f,
1183699,6640662,2017-09-01,f,
1184060,14898146,2017-09-05,f,
1184061,14898146,2017-09-04,f,
1184062,14898146,2017-09-03,f,
1184063,14898146,2017-09-02,f,
1184064,14898146,2017-09-01,f,
1184678,11474629,2017-09-05,f,
1184679,11474629,2017-09-04,f,
1184680,11474629,2017-09-03,f,
1184681,11474629,2017-09-02,f,
1184682,11474629,2017-09-01,f,
1184790,5019306,2017-09-05,t,$300.00
1184791,5019306,2017-09-04,t,$300.00
1184792,5019306,2017-09-03,t,$300.00
1184793,5019306,2017-09-02,t,$300.00
1184794,5019306,2017-09-01,t,$300.00
1185421,11474006,2017-09-05,f,
1185422,11474006,2017-09-04,f,
1185423,11474006,2017-09-03,f,
1185424,11474006,2017-09-02,f,
1185425,11474006,2017-09-01,f,
1185520,13636659,2017-09-05,t,$105.00
1185521,13636659,2017-09-04,t,$105.00
1185522,13636659,2017-09-03,t,$105.00
1185523,13636659,2017-09-02,t,$105.00
1185524,13636659,2017-09-01,t,$105.00
1186078,11758169,2017-09-05,t,$390.00
1186079,11758169,2017-09-04,t,$390.00
1186080,11758169,2017-09-03,t,$390.00
1186081,11758169,2017-09-02,t,$390.00
1186082,11758169,2017-09-01,t,$390.00
1186250,13586841,2017-09-05,t,$95.00
1186251,13586841,2017-09-04,t,$95.00
1186252,13586841,2017-09-03,t,$95.00
1186253,13586841,2017-09-02,t,$95.00
1186254,13586841,2017-09-01,t,$95.00
1186615,7836038,2017-09-05,t,$100.00
1186616,7836038,2017-09-04,t,$100.00
1186617,7836038,2017-09-03,t,$100.00
1186618,7836038,2017-09-02,t,$120.00
1186619,7836038,2017-09-01,t,$120.00
1187184,6705513,2017-09-05,t,$96.00
1187185,6705513,2017-09-04,t,$96.00
1187186,6705513,2017-09-03,t,$96.00
1187187,6705513,2017-09-02,t,$96.00
1187188,6705513,2017-09-01,t,$96.00
1187345,7475557,2017-09-05,f,
1187346,7475557,2017-09-04,f,
1187347,7475557,2017-09-03,f,
1187348,7475557,2017-09-02,f,
1187349,7475557,2017-09-01,f,
1187710,11653496,2017-09-05,f,
1187711,11653496,2017-09-04,f,
1187712,11653496,2017-09-03,f,
1187713,11653496,2017-09-02,f,
1187714,11653496,2017-09-01,f,
1188075,9507164,2017-09-05,t,$230.00
1188076,9507164,2017-09-04,t,$230.00
1188077,9507164,2017-09-03,t,$230.00
1188078,9507164,2017-09-02,t,$230.00
1188079,9507164,2017-09-01,t,$230.00
1188670,1887581,2017-09-05,t,$250.00
1188671,1887581,2017-09-04,t,$250.00
1188672,1887581,2017-09-03,t,$250.00
1188673,1887581,2017-09-02,t,$250.00
1188674,1887581,2017-09-01,t,$250.00
1189030,13586491,2017-09-05,t,$95.00
1189031,13586491,2017-09-04,t,$95.00
1189032,13586491,2017-09-03,t,$95.00
1189033,13586491,2017-09-02,t,$95.00
1189034,13586491,2017-09-01,t,$95.00
1189170,11767622,2017-09-05,f,
1189171,11767622,2017-09-04,f,
1189172,11767622,2017-09-03,f,
1189173,11767622,2017-09-02,f,
1189174,11767622,2017-09-01,f,
1189798,2412715,2017-09-05,f,
1189799,2412715,2017-09-04,f,
1189800,2412715,2017-09-03,f,
1189801,2412715,2017-09-02,f,
1189802,2412715,2017-09-01,f,
1189900,13028935,2017-09-05,f,
1189901,13028935,2017-09-04,f,
1189902,13028935,2017-09-03,f,
1189903,13028935,2017-09-02,f,
1189904,13028935,2017-09-01,f,
1190265,12998582,2017-09-05,f,
1190266,12998582,2017-09-04,f,
1190267,12998582,2017-09-03,f,
1190268,12998582,2017-09-02,f,
1190269,12998582,2017-09-01,f,
1190630,5590505,2017-09-05,f,
1190631,5590505,2017-09-04,f,
1190632,5590505,2017-09-03,f,
1190633,5590505,2017-09-02,f,
1190634,5590505,2017-09-01,f,
1191284,13864415,2017-09-05,t,$99.00
1191285,13864415,2017-09-04,t,$99.00
1191286,13864415,2017-09-03,t,$99.00
1191287,13864415,2017-09-02,t,$99.00
1191288,13864415,2017-09-01,t,$99.00
1191360,2021274,2017-09-05,t,$270.00
1191361,2021274,2017-09-04,t,$270.00
1191362,2021274,2017-09-03,t,$270.00
1191363,2021274,2017-09-02,t,$270.00
1191364,2021274,2017-09-01,t,$270.00
1191911,11947150,2017-09-05,f,
1191912,11947150,2017-09-04,f,
1191913,11947150,2017-09-03,f,
1191914,11947150,2017-09-02,f,
1191915,11947150,2017-09-01,f,
1192279,6310903,2017-09-05,t,$350.00
1192280,6310903,2017-09-04,t,$350.00
1192281,6310903,2017-09-03,t,$350.00
1192282,6310903,2017-09-02,t,$350.00
1192283,6310903,2017-09-01,t,$350.00
1192650,395975,2017-09-05,t,$88.00
1192651,395975,2017-09-04,t,$88.00
1192652,395975,2017-09-03,t,$88.00
1192653,395975,2017-09-02,t,$88.00
1192654,395975,2017-09-01,t,$88.00
1192820,5999291,2017-09-05,t,$150.00
1192821,5999291,2017-09-04,t,$150.00
1192822,5999291,2017-09-03,t,$150.00
1192823,5999291,2017-09-02,t,$150.00
1192824,5999291,2017-09-01,t,$150.00
1193185,4607307,2017-09-05,f,
1193186,4607307,2017-09-04,f,
1193187,4607307,2017-09-03,f,
1193188,4607307,2017-09-02,f,
1193189,4607307,2017-09-01,f,
1193804,7933149,2017-09-05,t,$230.00
1193805,7933149,2017-09-04,t,$230.00
1193806,7933149,2017-09-03,t,$230.00
1193807,7933149,2017-09-02,t,$230.00
1193808,7933149,2017-09-01,t,$230.00
1193915,1887507,2017-09-05,f,
1193916,1887507,2017-09-04,f,
1193917,1887507,2017-09-03,f,
1193918,1887507,2017-09-02,f,
1193919,1887507,2017-09-01,f,
1194507,13864196,2017-09-05,t,$109.00
1194508,13864196,2017-09-04,t,$109.00
1194509,13864196,2017-09-03,t,$109.00
1194510,13864196,2017-09-02,t,$109.00
1194511,13864196,2017-09-01,t,$109.00
1194924,5868798,2017-09-05,f,
1194925,5868798,2017-09-04,f,
1194926,5868798,2017-09-03,f,
1194927,5868798,2017-09-02,f,
1194928,5868798,2017-09-01,f,
1195010,13044229,2017-09-05,f,
1195011,13044229,2017-09-04,f,
1195012,13044229,2017-09-03,f,
1195013,13044229,2017-09-02,f,
1195014,13044229,2017-09-01,f,
1195375,13863117,2017-09-05,t,$119.00
1195376,13863117,2017-09-04,t,$119.00
1195377,13863117,2017-09-03,t,$119.00
1195378,13863117,2017-09-02,t,$119.00
1195379,13863117,2017-09-01,t,$119.00
1195982,12208307,2017-09-05,f,
1195983,12208307,2017-09-04,f,
1195984,12208307,2017-09-03,f,
1195985,12208307,2017-09-02,f,
1195986,12208307,2017-09-01,f,
1196105,13306033,2017-09-05,f,
1196106,13306033,2017-09-04,f,
1196107,13306033,2017-09-03,f,
1196108,13306033,2017-09-02,f,
1196109,13306033,2017-09-01,f,
1196470,5163162,2017-09-05,t,$382.00
1196471,5163162,2017-09-04,t,$335.00
1196472,5163162,2017-09-03,t,$374.00
1196473,5163162,2017-09-02,t,$290.00
1196474,5163162,2017-09-01,t,$437.00
1197017,14928333,2017-09-05,t,$113.00
1197018,14928333,2017-09-04,t,$113.00
1197019,14928333,2017-09-03,t,$113.00
1197020,14928333,2017-09-02,t,$111.00
1197021,14928333,2017-09-01,t,$111.00
1197200,9013631,2017-09-05,t,$250.00
1197201,9013631,2017-09-04,t,$292.00
1197202,9013631,2017-09-03,t,$304.00
1197203,9013631,2017-09-02,t,$328.00
1197204,9013631,2017-09-01,t,$326.00
1197782,5851489,2017-09-05,t,$169.00
1197783,5851489,2017-09-04,t,$169.00
1197784,5851489,2017-09-03,t,$169.00
1197785,5851489,2017-09-02,t,$169.00
1197786,5851489,2017-09-01,t,$169.00
1198089,4196643,2017-09-05,t,$259.00
1198090,4196643,2017-09-04,t,$259.00
1198091,4196643,2017-09-03,t,$259.00
1198092,4196643,2017-09-02,t,$259.00
1198093,4196643,2017-09-01,t,$259.00
1198295,11127085,2017-09-05,f,
1198296,11127085,2017-09-04,f,
1198297,11127085,2017-09-03,f,
1198298,11127085,2017-09-02,f,
1198299,11127085,2017-09-01,f,
1198660,13550969,2017-09-05,t,$547.00
1198661,13550969,2017-09-04,t,$478.00
1198662,13550969,2017-09-03,t,$536.00
1198663,13550969,2017-09-02,t,$415.00
1198664,13550969,2017-09-01,t,$624.00
1199025,8930592,2017-09-05,f,
1199026,8930592,2017-09-04,f,
1199027,8930592,2017-09-03,f,
1199028,8930592,2017-09-02,f,
1199029,8930592,2017-09-01,f,
1199390,12665563,2017-09-05,f,
1199391,12665563,2017-09-04,f,
1199392,12665563,2017-09-03,f,
1199393,12665563,2017-09-02,f,
1199394,12665563,2017-09-01,f,
1199755,4261784,2017-09-05,t,$85.00
1199756,4261784,2017-09-04,t,$85.00
1199757,4261784,2017-09-03,t,$85.00
1199758,4261784,2017-09-02,t,$85.00
1199759,4261784,2017-09-01,t,$85.00
1200120,4261781,2017-09-05,t,$200.00
1200121,4261781,2017-09-04,t,$200.00
1200122,4261781,2017-09-03,t,$200.00
1200123,4261781,2017-09-02,t,$200.00
1200124,4261781,2017-09-01,t,$200.00
1200485,10749794,2017-09-05,f,
1200486,10749794,2017-09-04,f,
1200487,10749794,2017-09-03,f,
1200488,10749794,2017-09-02,f,
1200489,10749794,2017-09-01,f,
1200850,14107067,2017-09-05,f,
1200851,14107067,2017-09-04,f,
1200852,14107067,2017-09-03,f,
1200853,14107067,2017-09-02,f,
1200854,14107067,2017-09-01,f,
1201474,14663743,2017-09-05,f,
1201475,14663743,2017-09-04,f,
1201476,14663743,2017-09-03,f,
1201477,14663743,2017-09-02,f,
1201478,14663743,2017-09-01,f,
1201753,12534735,2017-09-05,f,
1201754,12534735,2017-09-04,f,
1201755,12534735,2017-09-03,f,
1201756,12534735,2017-09-02,f,
1201757,12534735,2017-09-01,f,
1202167,5384923,2017-09-05,t,$175.00
1202168,5384923,2017-09-04,t,$175.00
1202169,5384923,2017-09-03,t,$175.00
1202170,5384923,2017-09-02,t,$175.00
1202171,5384923,2017-09-01,t,$175.00
1202310,4402209,2017-09-05,t,$100.00
1202311,4402209,2017-09-04,t,$100.00
1202312,4402209,2017-09-03,t,$100.00
1202313,4402209,2017-09-02,t,$100.00
1202314,4402209,2017-09-01,t,$100.00
1202675,5884210,2017-09-05,f,
1202676,5884210,2017-09-04,f,
1202677,5884210,2017-09-03,f,
1202678,5884210,2017-09-02,f,
1202679,5884210,2017-09-01,f,
1203304,11818157,2017-09-05,t,$103.00
1203305,11818157,2017-09-04,t,$103.00
1203306,11818157,2017-09-03,t,$103.00
1203307,11818157,2017-09-02,t,$103.00
1203308,11818157,2017-09-01,t,$103.00
1203405,2135451,2017-09-05,t,$110.00
1203406,2135451,2017-09-04,t,$110.00
1203407,2135451,2017-09-03,t,$110.00
1203408,2135451,2017-09-02,t,$110.00
1203409,2135451,2017-09-01,t,$110.00
1204018,14463855,2017-09-05,t,$175.00
1204019,14463855,2017-09-04,t,$175.00
1204020,14463855,2017-09-03,t,$175.00
1204021,14463855,2017-09-02,t,$175.00
1204022,14463855,2017-09-01,t,$175.00
1204341,6476613,2017-09-05,f,
1204342,6476613,2017-09-04,f,
1204343,6476613,2017-09-03,f,
1204344,6476613,2017-09-02,f,
1204345,6476613,2017-09-01,f,
1204500,95453,2017-09-05,t,$175.00
1204501,95453,2017-09-04,t,$175.00
1204502,95453,2017-09-03,t,$175.00
1204503,95453,2017-09-02,t,$175.00
1204504,95453,2017-09-01,t,$175.00
1205107,9926208,2017-09-05,t,$99.00
1205108,9926208,2017-09-04,t,$99.00
1205109,9926208,2017-09-03,t,$99.00
1205110,9926208,2017-09-02,t,$99.00
1205111,9926208,2017-09-01,t,$99.00
1205230,3866526,2017-09-05,t,$120.00
1205231,3866526,2017-09-04,t,$120.00
1205232,3866526,2017-09-03,t,$120.00
1205233,3866526,2017-09-02,t,$120.00
1205234,3866526,2017-09-01,t,$120.00
1205595,13795095,2017-09-05,f,
1205596,13795095,2017-09-04,f,
1205597,13795095,2017-09-03,f,
1205598,13795095,2017-09-02,f,
1205599,13795095,2017-09-01,f,
1205960,13590412,2017-09-05,f,
1205961,13590412,2017-09-04,f,
1205962,13590412,2017-09-03,f,
1205963,13590412,2017-09-02,f,
1205964,13590412,2017-09-01,f,
1206325,4106372,2017-09-05,t,$260.00
1206326,4106372,2017-09-04,t,$260.00
1206327,4106372,2017-09-03,t,$260.00
1206328,4106372,2017-09-02,t,$260.00
1206329,4106372,2017-09-01,t,$260.00
1206690,8310653,2017-09-05,f,
1206691,8310653,2017-09-04,f,
1206692,8310653,2017-09-03,f,
1206693,8310653,2017-09-02,f,
1206694,8310653,2017-09-01,f,
1207217,2114274,2017-09-05,t,$93.00
1207218,2114274,2017-09-04,t,$93.00
1207219,2114274,2017-09-03,t,$93.00
1207220,2114274,2017-09-02,t,$93.00
1207221,2114274,2017-09-01,t,$93.00
1207420,3353,2017-09-05,t,$36.00
1207421,3353,2017-09-04,t,$36.00
1207422,3353,2017-09-03,t,$36.00
1207423,3353,2017-09-02,t,$36.00
1207424,3353,2017-09-01,t,$36.00
1208001,7052171,2017-09-05,f,
1208002,7052171,2017-09-04,f,
1208003,7052171,2017-09-03,f,
1208004,7052171,2017-09-02,f,
1208005,7052171,2017-09-01,f,
1208150,3677662,2017-09-05,t,$85.00
1208151,3677662,2017-09-04,t,$85.00
1208152,3677662,2017-09-03,t,$85.00
1208153,3677662,2017-09-02,t,$85.00
1208154,3677662,2017-09-01,t,$85.00
1208515,2930663,2017-09-05,t,$75.00
1208516,2930663,2017-09-04,t,$75.00
1208517,2930663,2017-09-03,t,$75.00
1208518,2930663,2017-09-02,t,$85.00
1208519,2930663,2017-09-01,t,$85.00
1209044,7868209,2017-09-05,f,
1209045,7868209,2017-09-04,f,
1209046,7868209,2017-09-03,f,
1209047,7868209,2017-09-02,f,
1209048,7868209,2017-09-01,f,
1209245,4293597,2017-09-05,t,$40.00
1209246,4293597,2017-09-04,t,$40.00
1209247,4293597,2017-09-03,t,$40.00
1209248,4293597,2017-09-02,t,$40.00
1209249,4293597,2017-09-01,t,$40.00
1209610,7283351,2017-09-05,f,
1209611,7283351,2017-09-04,f,
1209612,7283351,2017-09-03,f,
1209613,7283351,2017-09-02,f,
1209614,7283351,2017-09-01,f,
1210262,1839549,2017-09-05,f,
1210263,1839549,2017-09-04,f,
1210264,1839549,2017-09-03,f,
1210265,1839549,2017-09-02,f,
1210266,1839549,2017-09-01,f,
1210550,6227976,2017-09-05,f,
1210551,6227976,2017-09-04,f,
1210552,6227976,2017-09-03,f,
1210553,6227976,2017-09-02,f,
1210554,6227976,2017-09-01,f,
1210892,14413896,2017-09-05,f,
1210893,14413896,2017-09-04,f,
1210894,14413896,2017-09-03,f,
1210895,14413896,2017-09-02,f,
1210896,14413896,2017-09-01,f,
1211070,8112652,2017-09-05,f,
1211071,8112652,2017-09-04,f,
1211072,8112652,2017-09-03,f,
1211073,8112652,2017-09-02,f,
1211074,8112652,2017-09-01,f,
1211435,6976414,2017-09-05,t,$88.00
1211436,6976414,2017-09-04,t,$88.00
1211437,6976414,2017-09-03,t,$88.00
1211438,6976414,2017-09-02,t,$90.00
1211439,6976414,2017-09-01,t,$90.00
1211800,10353263,2017-09-05,t,$60.00
1211801,10353263,2017-09-04,t,$60.00
1211802,10353263,2017-09-03,t,$60.00
1211803,10353263,2017-09-02,t,$60.00
1211804,10353263,2017-09-01,t,$60.00
1212165,13342372,2017-09-05,t,$130.00
1212166,13342372,2017-09-04,t,$130.00
1212167,13342372,2017-09-03,t,$130.00
1212168,13342372,2017-09-02,t,$135.00
1212169,13342372,2017-09-01,t,$135.00
1212530,10253416,2017-09-05,f,
1212531,10253416,2017-09-04,f,
1212532,10253416,2017-09-03,f,
1212533,10253416,2017-09-02,f,
1212534,10253416,2017-09-01,f,
1212895,8714682,2017-09-05,f,
1212896,8714682,2017-09-04,f,
1212897,8714682,2017-09-03,f,
1212898,8714682,2017-09-02,f,
1212899,8714682,2017-09-01,f,
1213260,10730102,2017-09-05,f,
1213261,10730102,2017-09-04,f,
1213262,10730102,2017-09-03,f,
1213535,10730102,2017-09-02,f,
1213536,10730102,2017-09-01,f,
1213625,13024208,2017-09-05,f,
1213626,13024208,2017-09-04,f,
1213627,13024208,2017-09-03,f,
1213628,13024208,2017-09-02,f,
1213629,13024208,2017-09-01,f,
1213990,9109401,2017-09-05,t,$350.00
1213991,9109401,2017-09-04,t,$350.00
1213992,9109401,2017-09-03,t,$350.00
1213993,9109401,2017-09-02,t,$350.00
1213994,9109401,2017-09-01,t,$350.00
1214355,8552338,2017-09-05,t,$50.00
1214356,8552338,2017-09-04,t,$50.00
1214357,8552338,2017-09-03,t,$50.00
1214358,8552338,2017-09-02,f,
1214359,8552338,2017-09-01,f,
1214918,11255643,2017-09-05,f,
1214919,11255643,2017-09-04,f,
1214920,11255643,2017-09-03,f,
1214921,11255643,2017-09-02,f,
1214922,11255643,2017-09-01,f,
1215351,13696794,2017-09-05,t,$77.00
1215352,13696794,2017-09-04,t,$77.00
1215353,13696794,2017-09-03,t,$77.00
1215354,13696794,2017-09-02,t,$77.00
1215355,13696794,2017-09-01,t,$77.00
1215450,12628940,2017-09-05,f,
1215451,12628940,2017-09-04,f,
1215452,12628940,2017-09-03,f,
1215453,12628940,2017-09-02,f,
1215454,12628940,2017-09-01,f,
1215990,11304657,2017-09-05,f,
1215991,11304657,2017-09-04,f,
1215992,11304657,2017-09-03,f,
1215993,11304657,2017-09-02,f,
1215994,11304657,2017-09-01,f,
1216435,14220964,2017-09-05,f,
1216436,14220964,2017-09-04,f,
1216437,14220964,2017-09-03,f,
1216438,14220964,2017-09-02,f,
1216439,14220964,2017-09-01,f,
1216775,3519768,2017-09-05,t,$189.00
1216776,3519768,2017-09-04,t,$189.00
1216777,3519768,2017-09-03,t,$189.00
1216778,3519768,2017-09-02,t,$189.00
1216779,3519768,2017-09-01,t,$189.00
1216910,12270833,2017-09-05,f,
1216911,12270833,2017-09-04,f,
1216912,12270833,2017-09-03,f,
1216913,12270833,2017-09-02,f,
1216914,12270833,2017-09-01,f,
1217456,9813223,2017-09-05,f,
1217457,9813223,2017-09-04,f,
1217458,9813223,2017-09-03,f,
1217459,9813223,2017-09-02,f,
1217460,9813223,2017-09-01,f,
1217640,9878725,2017-09-05,f,
1217641,9878725,2017-09-04,f,
1217642,9878725,2017-09-03,f,
1217643,9878725,2017-09-02,f,
1217644,9878725,2017-09-01,f,
1218005,10032327,2017-09-05,f,
1218006,10032327,2017-09-04,f,
1218007,10032327,2017-09-03,f,
1218008,10032327,2017-09-02,f,
1218009,10032327,2017-09-01,f,
1218370,4909590,2017-09-05,f,
1218371,4909590,2017-09-04,f,
1218372,4909590,2017-09-03,f,
1218373,4909590,2017-09-02,f,
1218374,4909590,2017-09-01,f,
1218735,14253149,2017-09-05,t,$79.00
1218736,14253149,2017-09-04,t,$79.00
1218737,14253149,2017-09-03,t,$79.00
1218738,14253149,2017-09-02,t,$99.00
1218739,14253149,2017-09-01,t,$99.00
1219100,9445192,2017-09-05,f,
1219101,9445192,2017-09-04,f,
1219102,9445192,2017-09-03,f,
1219103,9445192,2017-09-02,f,
1219104,9445192,2017-09-01,f,
1219739,6728273,2017-09-05,t,$145.00
1219740,6728273,2017-09-04,t,$145.00
1219741,6728273,2017-09-03,t,$145.00
1219742,6728273,2017-09-02,t,$145.00
1219743,6728273,2017-09-01,t,$145.00
1219830,13450030,2017-09-05,t,$80.00
1219831,13450030,2017-09-04,t,$80.00
1219832,13450030,2017-09-03,t,$80.00
